index,ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,bid_sz_00,bid_ct_00,ask_px_00,ask_sz_00,ask_ct_00,bid_px_01,bid_sz_01,bid_ct_01,ask_px_01,ask_sz_01,ask_ct_01,bid_px_02,bid_sz_02,bid_ct_02,ask_px_02,ask_sz_02,ask_ct_02,bid_px_03,bid_sz_03,bid_ct_03,ask_px_03,ask_sz_03,ask_ct_03,bid_px_04,bid_sz_04,bid_ct_04,ask_px_04,ask_sz_04,ask_ct_04,bid_px_05,bid_sz_05,bid_ct_05,ask_px_05,ask_sz_05,ask_ct_05,bid_px_06,bid_sz_06,bid_ct_06,ask_px_06,ask_sz_06,ask_ct_06,bid_px_07,bid_sz_07,bid_ct_07,ask_px_07,ask_sz_07,ask_ct_07,bid_px_08,bid_sz_08,bid_ct_08,ask_px_08,ask_sz_08,ask_ct_08,bid_px_09,bid_sz_09,bid_ct_09,ask_px_09,ask_sz_09,ask_ct_09,symbol,order_id
3583,2025-07-17T16:36:25.985698920Z,2025-07-17T16:36:25.985698920Z,10,2,1108,C,A,0,13.850000000,2,0,165597,305274495,13.11,100,1,13.39,15,1,12.99,2,1,13.41,15,1,12.98,200,1,13.42,100,1,12.86,100,1,13.43,100,1,12.73,100,1,13.69,100,1,12.71,100,1,13.95,100,1,12.50,700,1,14.02,100,1,12.46,100,1,14.16,700,1,12.43,700,1,14.21,100,1,12.42,700,1,14.22,100,1,ARL,367868161
3584,2025-07-17T16:36:25.985698920Z,2025-07-17T16:36:25.985698920Z,10,2,1108,A,A,0,13.770000000,2,130,165597,305274495,13.11,100,1,13.39,15,1,12.99,2,1,13.41,15,1,12.98,200,1,13.42,100,1,12.86,100,1,13.43,100,1,12.73,100,1,13.69,100,1,12.71,100,1,13.77,2,1,12.50,700,1,13.95,100,1,12.46,100,1,14.02,100,1,12.43,700,1,14.16,700,1,12.42,700,1,14.21,100,1,ARL,368018937
3585,2025-07-17T16:37:00.789841841Z,2025-07-17T16:37:00.789841841Z,10,2,1108,C,A,0,13.770000000,2,0,165610,305798904,13.11,100,1,13.39,15,1,12.99,2,1,13.41,15,1,12.98,200,1,13.42,100,1,12.86,100,1,13.43,100,1,12.73,100,1,13.69,100,1,12.71,100,1,13.95,100,1,12.50,700,1,14.02,100,1,12.46,100,1,14.16,700,1,12.43,700,1,14.21,100,1,12.42,700,1,14.22,100,1,ARL,368018937
3586,2025-07-17T16:37:00.789841841Z,2025-07-17T16:37:00.789841841Z,10,2,1108,A,A,0,13.700000000,2,130,165610,305798904,13.11,100,1,13.39,15,1,12.99,2,1,13.41,15,1,12.98,200,1,13.42,100,1,12.86,100,1,13.43,100,1,12.73,100,1,13.69,100,1,12.71,100,1,13.70,2,1,12.50,700,1,13.95,100,1,12.46,100,1,14.02,100,1,12.43,700,1,14.16,700,1,12.42,700,1,14.21,100,1,ARL,368710393
3587,2025-07-17T16:37:37.386081296Z,2025-07-17T16:37:37.386081296Z,10,2,1108,C,B,0,12.990000000,2,0,165594,306324624,13.11,100,1,13.39,15,1,12.98,200,1,13.41,15,1,12.86,100,1,13.42,100,1,12.73,100,1,13.43,100,1,12.71,100,1,13.69,100,1,12.50,700,1,13.70,2,1,12.46,100,1,13.95,100,1,12.43,700,1,14.02,100,1,12.42,700,1,14.16,700,1,12.37,700,1,14.21,100,1,ARL,367731761
3588,2025-07-17T16:37:37.386081296Z,2025-07-17T16:37:37.386081296Z,10,2,1108,A,B,0,12.910000000,2,130,165594,306324624,13.11,100,1,13.39,15,1,12.98,200,1,13.41,15,1,12.91,2,1,13.42,100,1,12.86,100,1,13.43,100,1,12.73,100,1,13.69,100,1,12.71,100,1,13.70,2,1,12.50,700,1,13.95,100,1,12.46,100,1,14.02,100,1,12.43,700,1,14.16,700,1,12.42,700,1,14.21,100,1,ARL,369392197
3589,2025-07-17T16:38:28.877439870Z,2025-07-17T16:38:28.877439870Z,10,2,1108,C,A,0,13.420000000,100,130,165260,307157610,13.11,100,1,13.39,15,1,12.98,200,1,13.41,15,1,12.91,2,1,13.43,100,1,12.86,100,1,13.69,100,1,12.73,100,1,13.70,2,1,12.71,100,1,13.95,100,1,12.50,700,1,14.02,100,1,12.46,100,1,14.16,700,1,12.43,700,1,14.21,100,1,12.42,700,1,14.22,100,1,ARL,367721465
3590,2025-07-17T16:38:28.883590127Z,2025-07-17T16:38:28.883590127Z,10,2,1108,C,A,0,13.390000000,15,130,168274,307158368,13.11,100,1,13.41,15,1,12.98,200,1,13.43,100,1,12.91,2,1,13.69,100,1,12.86,100,1,13.70,2,1,12.73,100,1,13.95,100,1,12.71,100,1,14.02,100,1,12.50,700,1,14.16,700,1,12.46,100,1,14.21,100,1,12.43,700,1,14.22,100,1,12.42,700,1,14.35,200,1,ARL,365868793
3591,2025-07-17T16:38:28.883720539Z,2025-07-17T16:38:28.883720539Z,10,2,1108,C,A,0,13.410000000,15,130,166583,307158422,13.11,100,1,13.43,100,1,12.98,200,1,13.69,100,1,12.91,2,1,13.70,2,1,12.86,100,1,13.95,100,1,12.73,100,1,14.02,100,1,12.71,100,1,14.16,700,1,12.50,700,1,14.21,100,1,12.46,100,1,14.22,100,1,12.43,700,1,14.35,200,1,12.42,700,1,14.36,200,1,ARL,365283485
3592,2025-07-17T16:38:28.883766503Z,2025-07-17T16:38:28.883766503Z,10,2,1108,C,A,0,13.430000000,100,128,168217,307158437,13.11,100,1,13.69,100,1,12.98,200,1,13.70,2,1,12.91,2,1,13.95,100,1,12.86,100,1,14.02,100,1,12.73,100,1,14.16,700,1,12.71,100,1,14.21,100,1,12.50,700,1,14.22,100,1,12.46,100,1,14.35,200,1,12.43,700,1,14.36,200,1,12.42,700,1,14.46,100,1,ARL,367725181
3593,2025-07-17T16:38:28.884148996Z,2025-07-17T16:38:28.884148996Z,10,2,1108,A,A,0,15.610000000,100,128,169508,307158593,13.11,100,1,13.69,100,1,12.98,200,1,13.70,2,1,12.91,2,1,13.95,100,1,12.86,100,1,14.02,100,1,12.73,100,1,14.16,700,1,12.71,100,1,14.21,100,1,12.50,700,1,14.22,100,1,12.46,100,1,14.35,200,1,12.43,700,1,14.36,200,1,12.42,700,1,14.46,100,1,ARL,370436969
3594,2025-07-17T16:38:28.884182090Z,2025-07-17T16:38:28.884182090Z,10,2,1108,C,A,0,15.300000000,100,128,169231,307158605,13.11,100,1,13.69,100,1,12.98,200,1,13.70,2,1,12.91,2,1,13.95,100,1,12.86,100,1,14.02,100,1,12.73,100,1,14.16,700,1,12.71,100,1,14.21,100,1,12.50,700,1,14.22,100,1,12.46,100,1,14.35,200,1,12.43,700,1,14.36,200,1,12.42,700,1,14.46,100,1,ARL,367721965
3595,2025-07-17T16:38:28.884518373Z,2025-07-17T16:38:28.884518373Z,10,2,1108,C,A,0,14.020000000,100,128,168298,307158750,13.11,100,1,13.69,100,1,12.98,200,1,13.70,2,1,12.91,2,1,13.95,100,1,12.86,100,1,14.16,700,1,12.73,100,1,14.21,100,1,12.71,100,1,14.22,100,1,12.50,700,1,14.35,200,1,12.46,100,1,14.36,200,1,12.43,700,1,14.46,100,1,12.42,700,1,14.48,1400,1,ARL,367721521
3596,2025-07-17T16:38:28.884800337Z,2025-07-17T16:38:28.884800337Z,10,2,1108,C,A,0,14.460000000,100,0,169813,307158964,13.11,100,1,13.69,100,1,12.98,200,1,13.70,2,1,12.91,2,1,13.95,100,1,12.86,100,1,14.16,700,1,12.73,100,1,14.21,100,1,12.71,100,1,14.22,100,1,12.50,700,1,14.35,200,1,12.46,100,1,14.36,200,1,12.43,700,1,14.48,1400,1,12.42,700,1,14.54,700,1,ARL,367721513
3597,2025-07-17T16:38:28.884800337Z,2025-07-17T16:38:28.884800337Z,10,2,1108,A,A,0,14.750000000,100,128,169813,307158964,13.11,100,1,13.69,100,1,12.98,200,1,13.70,2,1,12.91,2,1,13.95,100,1,12.86,100,1,14.16,700,1,12.73,100,1,14.21,100,1,12.71,100,1,14.22,100,1,12.50,700,1,14.35,200,1,12.46,100,1,14.36,200,1,12.43,700,1,14.48,1400,1,12.42,700,1,14.54,700,1,ARL,370437189
3598,2025-07-17T16:38:28.884882340Z,2025-07-17T16:38:28.884882340Z,10,2,1108,A,A,0,14.300000000,100,128,170348,307159022,13.11,100,1,13.69,100,1,12.98,200,1,13.70,2,1,12.91,2,1,13.95,100,1,12.86,100,1,14.16,700,1,12.73,100,1,14.21,100,1,12.71,100,1,14.22,100,1,12.50,700,1,14.30,100,1,12.46,100,1,14.35,200,1,12.43,700,1,14.36,200,1,12.42,700,1,14.48,1400,1,ARL,370437229
3599,2025-07-17T16:38:28.885058824Z,2025-07-17T16:38:28.885058824Z,10,2,1108,C,A,0,14.160000000,700,128,169631,307159152,13.11,100,1,13.69,100,1,12.98,200,1,13.70,2,1,12.91,2,1,13.95,100,1,12.86,100,1,14.21,100,1,12.73,100,1,14.22,100,1,12.71,100,1,14.30,100,1,12.50,700,1,14.35,200,1,12.46,100,1,14.36,200,1,12.43,700,1,14.48,1400,1,12.42,700,1,14.54,700,1,ARL,367862613
3600,2025-07-17T16:38:28.885115892Z,2025-07-17T16:38:28.885115892Z,10,2,1108,A,A,0,14.380000000,700,128,167659,307159202,13.11,100,1,13.69,100,1,12.98,200,1,13.70,2,1,12.91,2,1,13.95,100,1,12.86,100,1,14.21,100,1,12.73,100,1,14.22,100,1,12.71,100,1,14.30,100,1,12.50,700,1,14.35,200,1,12.46,100,1,14.36,200,1,12.43,700,1,14.38,700,1,12.42,700,1,14.48,1400,1,ARL,370437313
3601,2025-07-17T16:38:28.887087949Z,2025-07-17T16:38:28.887087949Z,10,2,1108,C,A,0,14.210000000,100,0,165775,307160536,13.11,100,1,13.69,100,1,12.98,200,1,13.70,2,1,12.91,2,1,13.95,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.36,200,1,12.46,100,1,14.38,700,1,12.43,700,1,14.48,1400,1,12.42,700,1,14.54,700,1,ARL,367724841
3602,2025-07-17T16:38:28.887087949Z,2025-07-17T16:38:28.887087949Z,10,2,1108,A,A,0,14.480000000,100,130,165775,307160536,13.11,100,1,13.69,100,1,12.98,200,1,13.70,2,1,12.91,2,1,13.95,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.36,200,1,12.46,100,1,14.38,700,1,12.43,700,1,14.48,1500,1,12.42,700,1,14.54,700,1,ARL,370438201
3603,2025-07-17T16:38:28.889660801Z,2025-07-17T16:38:28.889660801Z,10,2,1108,C,A,0,14.770000000,100,0,165482,307160792,13.11,100,1,13.69,100,1,12.98,200,1,13.70,2,1,12.91,2,1,13.95,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.36,200,1,12.46,100,1,14.38,700,1,12.43,700,1,14.48,1500,1,12.42,700,1,14.54,700,1,ARL,367721529
3604,2025-07-17T16:38:28.889660801Z,2025-07-17T16:38:28.889660801Z,10,2,1108,A,A,0,15.060000000,100,130,165482,307160792,13.11,100,1,13.69,100,1,12.98,200,1,13.70,2,1,12.91,2,1,13.95,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.36,200,1,12.46,100,1,14.38,700,1,12.43,700,1,14.48,1500,1,12.42,700,1,14.54,700,1,ARL,370438421
3605,2025-07-17T16:38:28.890183678Z,2025-07-17T16:38:28.890183678Z,10,2,1108,C,A,0,13.690000000,100,130,165688,307160811,13.11,100,1,13.70,2,1,12.98,200,1,13.95,100,1,12.91,2,1,14.22,100,1,12.86,100,1,14.30,100,1,12.73,100,1,14.35,200,1,12.71,100,1,14.36,200,1,12.50,700,1,14.38,700,1,12.46,100,1,14.48,1500,1,12.43,700,1,14.54,700,1,12.42,700,1,14.75,100,1,ARL,367721969
3606,2025-07-17T16:38:28.890238112Z,2025-07-17T16:38:28.890238112Z,10,2,1108,A,A,0,13.960000000,100,130,165272,307160812,13.11,100,1,13.70,2,1,12.98,200,1,13.95,100,1,12.91,2,1,13.96,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.36,200,1,12.46,100,1,14.38,700,1,12.43,700,1,14.48,1500,1,12.42,700,1,14.54,700,1,ARL,370438445
3607,2025-07-17T16:38:28.890265892Z,2025-07-17T16:38:28.890265892Z,10,2,1108,A,A,0,15.910000000,100,130,165521,307160813,13.11,100,1,13.70,2,1,12.98,200,1,13.95,100,1,12.91,2,1,13.96,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.36,200,1,12.46,100,1,14.38,700,1,12.43,700,1,14.48,1500,1,12.42,700,1,14.54,700,1,ARL,370438453
3608,2025-07-17T16:38:28.890278750Z,2025-07-17T16:38:28.890278750Z,10,2,1108,C,A,0,15.610000000,100,130,165016,307160814,13.11,100,1,13.70,2,1,12.98,200,1,13.95,100,1,12.91,2,1,13.96,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.36,200,1,12.46,100,1,14.38,700,1,12.43,700,1,14.48,1500,1,12.42,700,1,14.54,700,1,ARL,370436969
3609,2025-07-17T16:38:28.890453007Z,2025-07-17T16:38:28.890453007Z,10,2,1108,C,A,0,17.050000000,100,0,165422,307160820,13.11,100,1,13.70,2,1,12.98,200,1,13.95,100,1,12.91,2,1,13.96,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.36,200,1,12.46,100,1,14.38,700,1,12.43,700,1,14.48,1500,1,12.42,700,1,14.54,700,1,ARL,367721809
3610,2025-07-17T16:38:28.890453007Z,2025-07-17T16:38:28.890453007Z,10,2,1108,A,A,0,17.390000000,100,130,165422,307160820,13.11,100,1,13.70,2,1,12.98,200,1,13.95,100,1,12.91,2,1,13.96,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.36,200,1,12.46,100,1,14.38,700,1,12.43,700,1,14.48,1500,1,12.42,700,1,14.54,700,1,ARL,370438461
3611,2025-07-17T16:38:28.890779005Z,2025-07-17T16:38:28.890779005Z,10,2,1108,C,A,0,14.360000000,100,0,165561,307160837,13.11,100,1,13.70,2,1,12.98,200,1,13.95,100,1,12.91,2,1,13.96,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.36,100,1,12.46,100,1,14.38,700,1,12.43,700,1,14.48,1500,1,12.42,700,1,14.54,700,1,ARL,367721617
3612,2025-07-17T16:38:28.890779005Z,2025-07-17T16:38:28.890779005Z,10,2,1108,A,A,0,14.650000000,100,130,165561,307160837,13.11,100,1,13.70,2,1,12.98,200,1,13.95,100,1,12.91,2,1,13.96,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.36,100,1,12.46,100,1,14.38,700,1,12.43,700,1,14.48,1500,1,12.42,700,1,14.54,700,1,ARL,370438481
3613,2025-07-17T16:38:28.891410504Z,2025-07-17T16:38:28.891410504Z,10,2,1108,C,A,0,14.380000000,700,130,165266,307160861,13.11,100,1,13.70,2,1,12.98,200,1,13.95,100,1,12.91,2,1,13.96,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.36,100,1,12.46,100,1,14.48,1500,1,12.43,700,1,14.54,700,1,12.42,700,1,14.65,100,1,ARL,370437313
3614,2025-07-17T16:38:28.895803145Z,2025-07-17T16:38:28.895803145Z,10,2,1108,C,A,0,15.060000000,100,0,165245,307161275,13.11,100,1,13.70,2,1,12.98,200,1,13.95,100,1,12.91,2,1,13.96,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.36,100,1,12.46,100,1,14.48,1500,1,12.43,700,1,14.54,700,1,12.42,700,1,14.65,100,1,ARL,370438421
3615,2025-07-17T16:38:28.895803145Z,2025-07-17T16:38:28.895803145Z,10,2,1108,A,A,0,15.350000000,100,130,165245,307161275,13.11,100,1,13.70,2,1,12.98,200,1,13.95,100,1,12.91,2,1,13.96,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.36,100,1,12.46,100,1,14.48,1500,1,12.43,700,1,14.54,700,1,12.42,700,1,14.65,100,1,ARL,370438965
3616,2025-07-17T16:38:28.896958047Z,2025-07-17T16:38:28.896958047Z,10,2,1108,C,A,0,14.650000000,100,0,165166,307161432,13.11,100,1,13.70,2,1,12.98,200,1,13.95,100,1,12.91,2,1,13.96,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.36,100,1,12.46,100,1,14.48,1500,1,12.43,700,1,14.54,700,1,12.42,700,1,14.75,100,1,ARL,370438481
3617,2025-07-17T16:38:28.896958047Z,2025-07-17T16:38:28.896958047Z,10,2,1108,A,A,0,14.930000000,100,130,165166,307161432,13.11,100,1,13.70,2,1,12.98,200,1,13.95,100,1,12.91,2,1,13.96,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.36,100,1,12.46,100,1,14.48,1500,1,12.43,700,1,14.54,700,1,12.42,700,1,14.75,100,1,ARL,370439269
3618,2025-07-17T16:38:28.897673510Z,2025-07-17T16:38:28.897673510Z,10,2,1108,C,A,0,13.960000000,100,130,164971,307161526,13.11,100,1,13.70,2,1,12.98,200,1,13.95,100,1,12.91,2,1,14.22,100,1,12.86,100,1,14.30,100,1,12.73,100,1,14.35,200,1,12.71,100,1,14.36,100,1,12.50,700,1,14.48,1500,1,12.46,100,1,14.54,700,1,12.43,700,1,14.75,100,1,12.42,700,1,14.77,100,1,ARL,370438445
3619,2025-07-17T16:38:28.897725631Z,2025-07-17T16:38:28.897725631Z,10,2,1108,A,A,0,14.190000000,100,130,166233,307161541,13.11,100,1,13.70,2,1,12.98,200,1,13.95,100,1,12.91,2,1,14.19,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.36,100,1,12.46,100,1,14.48,1500,1,12.43,700,1,14.54,700,1,12.42,700,1,14.75,100,1,ARL,370439549
3620,2025-07-17T16:38:28.898589292Z,2025-07-17T16:38:28.898589292Z,10,2,1108,C,A,0,13.700000000,2,0,165550,307161601,13.11,100,1,13.95,100,1,12.98,200,1,14.19,100,1,12.91,2,1,14.22,100,1,12.86,100,1,14.30,100,1,12.73,100,1,14.35,200,1,12.71,100,1,14.36,100,1,12.50,700,1,14.48,1500,1,12.46,100,1,14.54,700,1,12.43,700,1,14.75,100,1,12.42,700,1,14.77,100,1,ARL,368710393
3621,2025-07-17T16:38:28.898589292Z,2025-07-17T16:38:28.898589292Z,10,2,1108,A,A,0,13.950000000,2,130,165550,307161601,13.11,100,1,13.95,102,1,12.98,200,1,14.19,100,1,12.91,2,1,14.22,100,1,12.86,100,1,14.30,100,1,12.73,100,1,14.35,200,1,12.71,100,1,14.36,100,1,12.50,700,1,14.48,1500,1,12.46,100,1,14.54,700,1,12.43,700,1,14.75,100,1,12.42,700,1,14.77,100,1,ARL,370439617
3622,2025-07-17T16:38:28.898800185Z,2025-07-17T16:38:28.898800185Z,10,2,1108,C,A,0,15.440000000,100,0,165932,307161618,13.11,100,1,13.95,102,1,12.98,200,1,14.19,100,1,12.91,2,1,14.22,100,1,12.86,100,1,14.30,100,1,12.73,100,1,14.35,200,1,12.71,100,1,14.36,100,1,12.50,700,1,14.48,1500,1,12.46,100,1,14.54,700,1,12.43,700,1,14.75,100,1,12.42,700,1,14.77,100,1,ARL,367721961
3623,2025-07-17T16:38:28.898800185Z,2025-07-17T16:38:28.898800185Z,10,2,1108,A,A,0,16.050000000,100,130,165932,307161618,13.11,100,1,13.95,102,1,12.98,200,1,14.19,100,1,12.91,2,1,14.22,100,1,12.86,100,1,14.30,100,1,12.73,100,1,14.35,200,1,12.71,100,1,14.36,100,1,12.50,700,1,14.48,1500,1,12.46,100,1,14.54,700,1,12.43,700,1,14.75,100,1,12.42,700,1,14.77,100,1,ARL,370439621
3624,2025-07-17T16:38:28.918152257Z,2025-07-17T16:38:28.918152257Z,10,2,1108,A,A,0,13.960000000,100,130,165211,307162629,13.11,100,1,13.95,102,1,12.98,200,1,13.96,100,1,12.91,2,1,14.19,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.36,100,1,12.46,100,1,14.48,1500,1,12.43,700,1,14.54,700,1,12.42,700,1,14.75,100,1,ARL,370441181
3625,2025-07-17T16:38:28.925445126Z,2025-07-17T16:38:28.925445126Z,10,2,1108,C,A,0,17.390000000,100,0,166806,307163085,13.11,100,1,13.95,102,1,12.98,200,1,13.96,100,1,12.91,2,1,14.19,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.36,100,1,12.46,100,1,14.48,1500,1,12.43,700,1,14.54,700,1,12.42,700,1,14.75,100,1,ARL,370438461
3626,2025-07-17T16:38:28.925445126Z,2025-07-17T16:38:28.925445126Z,10,2,1108,A,A,0,17.720000000,100,128,166806,307163085,13.11,100,1,13.95,102,1,12.98,200,1,13.96,100,1,12.91,2,1,14.19,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.36,100,1,12.46,100,1,14.48,1500,1,12.43,700,1,14.54,700,1,12.42,700,1,14.75,100,1,ARL,370441693
3627,2025-07-17T16:38:28.927205812Z,2025-07-17T16:38:28.927205812Z,10,2,1108,C,A,0,14.770000000,100,0,165986,307163133,13.11,100,1,13.95,102,1,12.98,200,1,13.96,100,1,12.91,2,1,14.19,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.36,100,1,12.46,100,1,14.48,1500,1,12.43,700,1,14.54,700,1,12.42,700,1,14.75,100,1,ARL,367722305
3628,2025-07-17T16:38:28.927205812Z,2025-07-17T16:38:28.927205812Z,10,2,1108,A,A,0,15.350000000,100,130,165986,307163133,13.11,100,1,13.95,102,1,12.98,200,1,13.96,100,1,12.91,2,1,14.19,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.36,100,1,12.46,100,1,14.48,1500,1,12.43,700,1,14.54,700,1,12.42,700,1,14.75,100,1,ARL,370441789
3629,2025-07-17T16:38:28.935971160Z,2025-07-17T16:38:28.935971160Z,10,2,1108,C,A,0,14.750000000,100,0,165736,307163278,13.11,100,1,13.95,102,1,12.98,200,1,13.96,100,1,12.91,2,1,14.19,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.36,100,1,12.46,100,1,14.48,1500,1,12.43,700,1,14.54,700,1,12.42,700,1,14.93,100,1,ARL,370437189
3630,2025-07-17T16:38:28.935971160Z,2025-07-17T16:38:28.935971160Z,10,2,1108,A,A,0,15.030000000,100,130,165736,307163278,13.11,100,1,13.95,102,1,12.98,200,1,13.96,100,1,12.91,2,1,14.19,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.36,100,1,12.46,100,1,14.48,1500,1,12.43,700,1,14.54,700,1,12.42,700,1,14.93,100,1,ARL,370442005
3631,2025-07-17T16:38:28.952516142Z,2025-07-17T16:38:28.952516142Z,10,2,1108,C,A,0,14.360000000,100,0,165844,307163820,13.11,100,1,13.95,102,1,12.98,200,1,13.96,100,1,12.91,2,1,14.19,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.48,1500,1,12.46,100,1,14.54,700,1,12.43,700,1,14.93,100,1,12.42,700,1,15.03,100,1,ARL,367722697
3632,2025-07-17T16:38:28.952516142Z,2025-07-17T16:38:28.952516142Z,10,2,1108,A,A,0,14.930000000,100,130,165844,307163820,13.11,100,1,13.95,102,1,12.98,200,1,13.96,100,1,12.91,2,1,14.19,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.48,1500,1,12.46,100,1,14.54,700,1,12.43,700,1,14.93,200,1,12.42,700,1,15.03,100,1,ARL,370442725
3633,2025-07-17T16:38:29.032603839Z,2025-07-17T16:38:29.032603839Z,10,2,1108,A,A,0,14.650000000,700,130,165182,307165797,13.11,100,1,13.95,102,1,12.98,200,1,13.96,100,1,12.91,2,1,14.19,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.48,1500,1,12.46,100,1,14.54,700,1,12.43,700,1,14.65,700,1,12.42,700,1,14.93,200,1,ARL,370445145
3634,2025-07-17T16:38:29.148648535Z,2025-07-17T16:38:29.148648535Z,10,2,1108,A,A,0,14.780000000,100,130,165202,307167133,13.11,100,1,13.95,102,1,12.98,200,1,13.96,100,1,12.91,2,1,14.19,100,1,12.86,100,1,14.22,100,1,12.73,100,1,14.30,100,1,12.71,100,1,14.35,200,1,12.50,700,1,14.48,1500,1,12.46,100,1,14.54,700,1,12.43,700,1,14.65,700,1,12.42,700,1,14.78,100,1,ARL,370447077
3635,2025-07-17T16:38:29.148668992Z,2025-07-17T16:38:29.148668992Z,10,2,1108,C,A,0,14.220000000,100,130,165361,307167134,13.11,100,1,13.95,102,1,12.98,200,1,13.96,100,1,12.91,2,1,14.19,100,1,12.86,100,1,14.30,100,1,12.73,100,1,14.35,200,1,12.71,100,1,14.48,1500,1,12.50,700,1,14.54,700,1,12.46,100,1,14.65,700,1,12.43,700,1,14.78,100,1,12.42,700,1,14.93,200,1,ARL,367724041
3636,2025-07-17T16:38:29.426670903Z,2025-07-17T16:38:29.426670903Z,10,2,1108,C,A,0,14.300000000,100,130,165335,307173923,13.11,100,1,13.95,102,1,12.98,200,1,13.96,100,1,12.91,2,1,14.19,100,1,12.86,100,1,14.35,200,1,12.73,100,1,14.48,1500,1,12.71,100,1,14.54,700,1,12.50,700,1,14.65,700,1,12.46,100,1,14.78,100,1,12.43,700,1,14.93,200,1,12.42,700,1,15.03,100,1,ARL,370437229
3637,2025-07-17T16:38:29.427022633Z,2025-07-17T16:38:29.427022633Z,10,2,1108,A,A,0,14.570000000,100,130,165565,307173925,13.11,100,1,13.95,102,1,12.98,200,1,13.96,100,1,12.91,2,1,14.19,100,1,12.86,100,1,14.35,200,1,12.73,100,1,14.48,1500,1,12.71,100,1,14.54,700,1,12.50,700,1,14.57,100,1,12.46,100,1,14.65,700,1,12.43,700,1,14.78,100,1,12.42,700,1,14.93,200,1,ARL,370453877
3638,2025-07-17T16:38:29.676713920Z,2025-07-17T16:38:29.676713920Z,10,2,1108,C,A,0,13.950000000,100,130,165437,307176261,13.11,100,1,13.95,2,1,12.98,200,1,13.96,100,1,12.91,2,1,14.19,100,1,12.86,100,1,14.35,200,1,12.73,100,1,14.48,1500,1,12.71,100,1,14.54,700,1,12.50,700,1,14.57,100,1,12.46,100,1,14.65,700,1,12.43,700,1,14.78,100,1,12.42,700,1,14.93,200,1,ARL,367724713
